property_id,county,tax_amount_usd,tax_value_usd,tax_rate
1411556,Los Angeles,2765.45,212696.0,0.013001890021439049
1411476,Los Angeles,1931.15,151365.0,0.012758233409308626
1411462,Los Angeles,5941.48,488209.0,0.012169951803428449
1410170,Los Angeles,6227.84,505000.0,0.012332356435643564
1411311,Los Angeles,2356.89,181030.0,0.013019333812075345
1411003,Los Angeles,5337.43,440562.0,0.012115048506226139
1410830,Los Angeles,5658.06,446000.0,0.012686233183856503
1410637,Los Angeles,18981.05,1700543.0,0.011161758332485564
1410546,Los Angeles,5752.4,458282.0,0.012552096743926228
1410442,Los Angeles,1793.63,140802.0,0.01273866848482266
1410403,Los Angeles,19583.88,1654491.0,0.011836800562831712
1410391,Los Angeles,4862.76,388037.0,0.012531691565495044
1410376,Los Angeles,2220.11,168587.0,0.013168927616008352
1410313,Los Angeles,4842.73,385215.0,0.01257149903300754
1411109,Los Angeles,3278.75,272597.0,0.01202782862614042
2404463,Los Angeles,773.49,38470.0,0.020106316610345724
1416063,Los Angeles,5193.42,430000.0,0.012077720930232558
2404354,Los Angeles,4270.62,358189.0,0.011922811699968451
1420345,Los Angeles,1935.82,102809.0,0.018829285373848592
1420196,Los Angeles,3470.56,232900.0,0.014901502790897381
1420163,Los Angeles,3177.83,194300.0,0.016355275347400926
1420108,Los Angeles,2283.04,103334.0,0.022093792943271334
1420105,Los Angeles,2068.16,101114.0,0.020453745277607453
1420039,Los Angeles,3298.64,224499.0,0.014693339391266776
1420038,Los Angeles,5798.58,434923.0,0.01333242895868924
1420031,Los Angeles,5964.56,420256.0,0.014192682555394808
1419953,Los Angeles,3575.29,259000.0,0.013804208494208494
1420401,Los Angeles,3556.25,233000.0,0.015262875536480687
1419943,Los Angeles,3413.58,247500.0,0.013792242424242424
1419869,Los Angeles,4146.83,301571.0,0.01375075852784253
1419832,Los Angeles,6147.2,392989.0,0.01564216810139724
1419789,Los Angeles,1029.83,45304.0,0.022731546883277415
1419738,Los Angeles,4049.32,326331.0,0.01240862804943447
1419518,Los Angeles,2127.04,165519.0,0.01285073012765906
1419289,Los Angeles,1995.12,163556.0,0.012198390765242486
1419101,Los Angeles,2262.91,206638.0,0.010951083537393895
1419084,Los Angeles,1444.1,121931.0,0.01184358366617185
1419070,Los Angeles,11772.91,978979.0,0.012025702287791668
1419918,Los Angeles,3832.71,257000.0,0.014913268482490272
1419028,Los Angeles,2769.67,218069.0,0.012700888250966437
1420537,Los Angeles,2772.43,185780.0,0.014923188717838303
1420621,Los Angeles,1443.32,87540.0,0.016487548549234635
1422345,Los Angeles,9978.47,779700.0,0.012797832499679362
1422315,Los Angeles,1457.11,98537.0,0.01478744025087023
1422202,Los Angeles,3228.86,218077.0,0.014806054742132367
1422201,Los Angeles,3637.43,232445.0,0.015648562025425368
1422111,Los Angeles,2706.58,178190.0,0.015189292328413491
1421920,Los Angeles,2311.43,183507.0,0.0125958682775044
1421432,Los Angeles,2196.35,177242.0,0.012391814581194073
1421413,Los Angeles,8706.7,720618.0,0.012082268275285937
1421401,Los Angeles,3037.9,252215.0,0.012044882342445929
1420572,Los Angeles,3208.46,237340.0,0.013518412404145952
1421356,Los Angeles,15763.25,1300292.0,0.01212285394357575
1421262,Los Angeles,11762.16,990758.0,0.011871879914166729
1421172,Los Angeles,9790.35,812422.0,0.012050818417029574
1421126,Los Angeles,4153.23,342981.0,0.012109213046786848
1421123,Los Angeles,1066.67,79891.0,0.013351566509369016
1421078,Los Angeles,11969.68,989868.0,0.01209219815167275
1420937,Los Angeles,12742.55,1140000.0,0.01117767543859649
1420823,Los Angeles,8900.58,737112.0,0.01207493569498258
1420763,Los Angeles,4454.57,331393.0,0.013441955623685472
1420658,Los Angeles,1822.54,138508.0,0.013158373523550987
1421353,Los Angeles,3108.74,245988.0,0.012637770948176332
1418969,Los Angeles,2763.32,222642.0,0.012411494686537131
1418966,Los Angeles,7310.75,604974.0,0.01208440362726332
1418807,Los Angeles,18629.02,1538646.0,0.012107411321382567
1416724,Los Angeles,8557.88,421336.0,0.020311295498129756
1416602,Los Angeles,5219.87,286663.0,0.01820908174406882
1416600,Los Angeles,6871.61,566112.0,0.01213825179469787
1416586,Los Angeles,4577.48,376185.0,0.012168161941597883
2404250,Los Angeles,3478.75,233000.0,0.014930257510729614
2404266,Los Angeles,1346.77,53796.0,0.025034760948769424
1416501,Los Angeles,10765.55,886573.0,0.012142880507301711
1416472,Los Angeles,4255.52,348925.0,0.012196087984523896
1416386,Los Angeles,4340.07,363039.0,0.011954831299116623
2404246,Los Angeles,1718.22,79440.0,0.02162915407854985
1416382,Los Angeles,3762.18,339000.0,0.01109787610619469
1416353,Los Angeles,3298.51,266110.0,0.012395287662996506
1416206,Los Angeles,6081.25,502548.0,0.0121008341491758
1416200,Los Angeles,3183.73,259739.0,0.01225741994848675
1416193,Los Angeles,3581.31,217404.0,0.016473063973063973
1416185,Los Angeles,5339.62,436400.0,0.012235609532538955
1416182,Los Angeles,5047.39,233877.0,0.02158138679733364
1416164,Los Angeles,12134.14,1030301.0,0.011777276737574748
1416151,Los Angeles,2983.33,67706.0,0.044063007709804154
1416119,Los Angeles,4658.25,370842.0,0.01256127946672707
2404283,Los Angeles,2852.34,181000.0,0.015758784530386743
2404137,Los Angeles,1336.2,106101.0,0.012593660757203043
2404131,Los Angeles,2149.49,95178.0,0.02258389543802139
2404076,Los Angeles,3615.3,238400.0,0.015164848993288592
1418771,Los Angeles,4231.66,343667.0,0.012313256728170002
1418724,Los Angeles,8447.96,697476.0,0.012112187372755477
1418501,Los Angeles,3716.07,305479.0,0.012164731454535336
1418464,Los Angeles,3353.78,271191.0,0.012366855832236321
1418434,Los Angeles,4442.62,361360.0,0.012294166482178437
1418404,Los Angeles,5378.06,438977.0,0.012251348020511326
1418383,Los Angeles,6215.19,500009.0,0.01243015625718737
1418226,Los Angeles,8331.84,676532.0,0.012315515008898322
2402863,Los Angeles,9890.2,823000.0,0.012017253948967193
2402870,Los Angeles,7271.38,596458.0,0.01219093381260709
2402901,Los Angeles,12376.74,1026358.0,0.01205889173173493
2402958,Los Angeles,4085.16,339527.0,0.012031914987615123
2402969,Los Angeles,2619.65,210014.0,0.012473692230041807
2403027,Los Angeles,7360.29,664988.0,0.01106830499196978
2403433,Los Angeles,2098.61,167476.0,0.01253081038477155
2403501,Los Angeles,896.92,64567.0,0.013891306704663372
2403661,Los Angeles,9676.22,789000.0,0.012263903675538656
2403664,Los Angeles,2450.77,173361.0,0.014136801241340324
2403846,Los Angeles,2768.36,162335.0,0.01705337727538732
2404003,Los Angeles,4166.63,257000.0,0.016212568093385213
2404061,Los Angeles,2198.02,112304.0,0.019572054423707082
1408021,Los Angeles,4170.22,383033.0,0.01088736479624471
2429904,Los Angeles,5717.92,493225.0,0.011592924121851082
1407942,Los Angeles,1190.66,101924.0,0.01168184137200267
1407897,Los Angeles,5982.76,541994.0,0.011038424779610107
1393467,Los Angeles,9864.14,897000.0,0.010996811594202897
1393465,Los Angeles,7864.29,704292.0,0.011166235027516996
1393226,Los Angeles,4614.84,390927.0,0.011804863823680636
1393224,Los Angeles,1413.22,100603.0,0.014047493613510532
1393180,Los Angeles,5309.65,441761.0,0.01201928191940891
1393125,Los Angeles,9553.91,871864.0,0.010958027857555765
1393077,Los Angeles,5092.55,468000.0,0.010881517094017095
1392913,Los Angeles,1277.5,98213.0,0.01300744300652663
1392862,Los Angeles,3387.09,275867.0,0.012277981781075665
1393609,Los Angeles,2317.69,191531.0,0.012100860957234076
1392841,Los Angeles,10251.23,842159.0,0.012172558863587517
1392764,Los Angeles,9027.93,752000.0,0.012005226063829788
1392735,Los Angeles,3326.33,261253.0,0.012732217429082154
1392584,Los Angeles,6522.03,532517.0,0.012247552660290657
1392337,Los Angeles,1578.24,103424.0,0.01525990099009901
1392261,Los Angeles,4693.26,365490.0,0.012841007961914144
1391913,Los Angeles,590.14,41372.0,0.014264236681813787
1391795,Los Angeles,1422.45,112711.0,0.012620329870199004
1391751,Los Angeles,2057.91,159630.0,0.012891749671114451
1391707,Los Angeles,6358.66,543981.0,0.011689121495052216
1392807,Los Angeles,961.41,75268.0,0.012773157251421587
1391685,Los Angeles,18595.29,1499000.0,0.012405130086724484
1393692,Los Angeles,2796.27,222656.0,0.012558700416786433
1393857,Los Angeles,1369.57,96441.0,0.014201117781856263
1395672,Los Angeles,660.05,29849.0,0.022112968608663606
1395581,Los Angeles,7798.54,674619.0,0.011559917523817147
1395481,Los Angeles,2116.24,175262.0,0.012074722415583525
1395466,Los Angeles,3552.39,276334.0,0.012855421337946107
1395379,Los Angeles,3083.74,256000.0,0.012045859374999999
1395311,Los Angeles,8411.2,732835.0,0.011477617744785663
1395132,Los Angeles,2292.97,182236.0,0.012582420597467019
1395034,Los Angeles,6553.09,547289.0,0.011973728688133692
1395018,Los Angeles,5232.34,436557.0,0.011985468106112146
1393701,Los Angeles,4041.2,320900.0,0.012593331255842942
1394989,Los Angeles,1523.49,112950.0,0.013488180610889773
1394910,Los Angeles,4584.83,377969.0,0.012130174696866674
1394902,Los Angeles,4067.01,336442.0,0.012088294564887856
1394700,Los Angeles,3482.57,277480.0,0.012550706357214935
1394694,Los Angeles,2914.16,243973.0,0.011944600427096441
1394584,Los Angeles,2186.3,165234.0,0.01323153830325478
1394463,Los Angeles,7774.17,690394.0,0.011260483144407396
1394259,Los Angeles,2363.42,175554.0,0.013462638276541691
1394171,Los Angeles,8629.87,519074.0,0.01662551004288406
1393951,Los Angeles,3498.56,250766.0,0.013951492626592121
1394949,Los Angeles,5943.88,490678.0,0.01211360607159889
1395744,Los Angeles,14182.88,1251534.0,0.01133239688254574
1391680,Los Angeles,11512.13,952690.0,0.012083815301934522
1391659,Los Angeles,20585.62,1707368.0,0.012056932073226159
1389882,Los Angeles,4198.41,277477.0,0.015130659478082868
1389863,Los Angeles,5212.57,343937.0,0.015155595356126267
1389859,Los Angeles,5314.19,390871.0,0.013595764331454622
1389798,Los Angeles,2373.66,198160.0,0.011978502220427937
1389765,Los Angeles,5640.43,456245.0,0.01236272178325242
1389736,Los Angeles,9307.04,752500.0,0.01236815946843854
1389733,Los Angeles,8248.74,673000.0,0.01225667161961367
1389677,Los Angeles,6805.31,551000.0,0.012350834845735029
1389597,Los Angeles,2281.98,180166.0,0.01266598581308349
1389883,Los Angeles,4101.88,272727.0,0.015040241706908373
1389572,Los Angeles,1120.11,83000.0,0.013495301204819276
1389538,Los Angeles,4962.74,412191.0,0.012039903830990972
1389452,Los Angeles,7740.71,626403.0,0.012357396117196119
1389436,Los Angeles,3453.56,275038.0,0.012556664897214203
1389427,Los Angeles,6512.24,515747.0,0.012626811207820889
1389353,Los Angeles,4732.99,377968.0,0.012522197646361597
1389329,Los Angeles,4262.66,341016.0,0.012499882703450864
1389305,Los Angeles,3972.61,277735.0,0.014303598754208148
1389178,Los Angeles,6524.6,587418.0,0.011107252416507497
1389025,Los Angeles,1818.47,146085.0,0.012448026833692713
1389541,Los Angeles,4219.31,343072.0,0.012298613702080031
1391663,Los Angeles,5750.49,464602.0,0.01237723901317687
1389977,Los Angeles,6189.79,468103.0,0.013223136788270957
1390078,Los Angeles,5631.39,455591.0,0.012360626087872676
1391642,Los Angeles,1808.96,143771.0,0.012582231465316372
1391632,Los Angeles,1331.63,212239.0,0.006274200311912515
1391511,Los Angeles,7176.47,595430.0,0.012052583846967738
1391473,Los Angeles,18167.37,1558478.0,0.011657123167603263
1391195,Los Angeles,26347.83,2195000.0,0.012003567198177677
1391194,Los Angeles,5349.75,441427.0,0.012119217900128447
1391058,Los Angeles,9387.25,870986.0,0.010777727770595625
1390949,Los Angeles,11486.17,971639.0,0.011821437797371246
1390946,Los Angeles,7056.61,565916.0,0.012469359410230493
1390010,Los Angeles,2266.93,145525.0,0.01557759835079883
1390932,Los Angeles,1743.23,106916.0,0.01630466908601145
1390581,Los Angeles,1697.81,115693.0,0.01467513159828166
1390557,Los Angeles,1664.14,123528.0,0.013471763486820802
1390504,Los Angeles,8649.48,617000.0,0.014018606158833062
1390499,Los Angeles,2333.89,190816.0,0.012231102213650846
1390492,Los Angeles,1808.06,160000.0,0.011300375
1390328,Los Angeles,3803.11,260951.0,0.01457403880421995
1390299,Los Angeles,3705.03,298195.0,0.01242485621824645
1390207,Los Angeles,3775.44,190880.0,0.019779128248113998
1390093,Los Angeles,4086.53,256913.0,0.015906279557671276
1390682,Los Angeles,6054.21,488652.0,0.012389614695120454
1395746,Los Angeles,7762.21,659574.0,0.011768520287336978
1395922,Los Angeles,1798.05,130533.0,0.01377467766771621
1396117,Los Angeles,6581.9,327672.0,0.020086855147830755
1405844,Los Angeles,3729.4,299856.0,0.012437303238888
1405808,Los Angeles,5944.82,496131.0,0.011982359497793929
1405767,Los Angeles,1185.54,88797.0,0.013351126727254298
1405730,Los Angeles,9599.97,793925.0,0.012091784488459236
1405410,Los Angeles,2322.44,115192.0,0.020161469546496284
1405350,Los Angeles,1868.78,90497.0,0.020650187299026488
1405343,Los Angeles,1611.15,70141.0,0.022970160106072057
1405299,Los Angeles,4536.47,320841.0,0.014139308878852766
1405282,Los Angeles,2678.15,157100.0,0.017047422024188415
1405864,Los Angeles,5286.27,395568.0,0.013363745297900742
1405271,Los Angeles,5198.52,359328.0,0.014467339032861343
1404951,Los Angeles,4722.23,345000.0,0.013687623188405796
1404884,Los Angeles,5425.13,398679.0,0.013607764642732625
1404826,Los Angeles,4997.35,405689.0,0.012318179689367966
1404749,Los Angeles,2641.43,207144.0,0.012751660680492797
1404734,Los Angeles,4637.27,373429.0,0.012418076796392355
1404661,Los Angeles,3924.24,310574.0,0.012635442760823507
1404643,Los Angeles,5054.84,415967.0,0.012152021674796318
1404611,Los Angeles,1222.99,94595.0,0.012928696019874201
1404447,Los Angeles,3734.19,279416.0,0.013364266899533312
1405089,Los Angeles,4049.26,251000.0,0.016132509960159365
1404298,Los Angeles,2360.84,193417.0,0.012205959145266445
1406024,Los Angeles,2460.07,144320.0,0.01704593957871397
1406152,Los Angeles,21162.86,1753000.0,0.012072367370222476
1407855,Los Angeles,3648.3,281711.0,0.012950506015029587
1407833,Los Angeles,23589.59,1949849.0,0.01209816247309407
1407810,Los Angeles,12852.48,1058894.0,0.012137645505593571
1407720,Los Angeles,6170.03,510670.0,0.012082225311845222
1407460,Los Angeles,7520.87,630542.0,0.011927627342825696
1407323,Los Angeles,17100.84,1468153.0,0.011647859589565938
1407305,Los Angeles,4074.31,329956.0,0.012348040344773242
1407273,Los Angeles,4762.68,387000.0,0.012306666666666667
1407261,Los Angeles,6675.9,436895.0,0.015280330514196774
1406136,Los Angeles,1446.44,110816.0,0.013052627779382039
1407250,Los Angeles,7038.33,599000.0,0.011750133555926544
1407161,Los Angeles,6506.95,515949.0,0.012611614713857378
1406848,Los Angeles,2662.67,210681.0,0.01263839643821702
1406827,Los Angeles,5605.27,457700.0,0.012246602578107932
1406529,Los Angeles,17779.42,1457762.0,0.01219638047911799
1406495,Los Angeles,2315.37,162535.0,0.014245362537299657
1406477,Los Angeles,5678.66,468039.0,0.012132877815737577
1406441,Los Angeles,4671.67,369281.0,0.012650718558496105
1406375,Los Angeles,7874.94,660000.0,0.011931727272727273
1406247,Los Angeles,12304.78,1042782.0,0.01179995435287529
1407216,Los Angeles,3359.82,263965.0,0.01272827837023848
1404295,Los Angeles,516.98,41579.0,0.012433680463695616
1404162,Los Angeles,5884.25,535719.0,0.010983836675570588
1403963,Los Angeles,4208.36,348292.0,0.012082850022395002
1401309,Los Angeles,3307.35,199564.0,0.01657287887594957
1401227,Los Angeles,4448.98,295304.0,0.015065762739414297
1401206,Los Angeles,7590.48,560000.0,0.013554428571428571
1401039,Los Angeles,7939.14,591959.0,0.01341163830603133
1397374,Los Angeles,6876.87,555013.0,0.01239046652961282
1397043,Los Angeles,624.87,28120.0,0.022221550497866286
1397032,Los Angeles,2413.48,168648.0,0.014310753759309331
1396971,Los Angeles,4119.31,260855.0,0.01579157002932664
1396870,Los Angeles,3780.13,283000.0,0.013357349823321554
1401329,Los Angeles,4316.36,355000.0,0.012158760563380281
1396801,Los Angeles,11704.41,1050288.0,0.011144000502719255
1396719,Los Angeles,3177.77,249574.0,0.012732776651414009
1396696,Los Angeles,4483.33,353896.0,0.012668495829283179
1396620,Los Angeles,4833.61,389052.0,0.01242407184643698
1396598,Los Angeles,4095.32,325341.0,0.012587777132301185
1396417,Los Angeles,3292.88,263281.0,0.01250709318180955
1396204,Los Angeles,4490.22,380322.0,0.011806364080962974
1396138,Los Angeles,904.57,49238.0,0.018371379828587678
1396128,Los Angeles,1106.1,67580.0,0.01636726842261024
1396120,Los Angeles,5254.36,438000.0,0.011996255707762556
1396771,Los Angeles,10091.63,835000.0,0.012085784431137723
1401419,Los Angeles,6001.02,474000.0,0.012660379746835444
1401480,Los Angeles,4762.09,218078.0,0.021836636432835958
1401670,Los Angeles,11161.97,975910.0,0.011437499359572091
1403903,Los Angeles,4565.56,357548.0,0.012769082752525536
1403789,Los Angeles,5556.46,462000.0,0.012026969696969697
1403748,Los Angeles,2266.64,182000.0,0.012454065934065933
1403504,Los Angeles,6350.57,515600.0,0.012316854150504266
1403491,Los Angeles,2021.22,157855.0,0.012804282411073453
1403319,Los Angeles,1833.05,133411.0,0.013739871524836782
1403294,Los Angeles,1156.85,81173.0,0.014251660034740614
2409895,Los Angeles,4410.28,365490.0,0.012066759692467646
2410044,Los Angeles,2175.82,159065.0,0.013678810549146577
2410253,Los Angeles,4338.09,228788.0,0.01896117803381296
2410433,Los Angeles,2778.15,212206.0,0.013091759893688208
2410542,Los Angeles,1179.28,78440.0,0.015034166241713411
2410582,Los Angeles,4623.45,339826.0,0.013605345088368753
2410645,Los Angeles,2568.27,194738.0,0.013188335096385914
2410914,Los Angeles,1202.22,71821.0,0.01673911530053884
2410972,Los Angeles,8657.71,682245.0,0.012690030707443806
1401954,Los Angeles,3987.63,369684.0,0.010786590709903593
2411048,Los Angeles,7488.31,650000.0,0.011520476923076924
1401785,Los Angeles,9727.33,811693.0,0.011984001340408258
1401748,Los Angeles,4095.63,299746.0,0.013663668572724908
1401746,Los Angeles,5713.3,493948.0,0.011566602152453295
1407920,Los Angeles,9167.48,838220.0,0.010936842356421941
1422522,Los Angeles,6801.18,542562.0,0.01253530472093512
2429944,Los Angeles,6963.56,497880.0,0.013986422431107898
2429981,Los Angeles,3824.87,310761.0,0.012308075981220294
2447296,Los Angeles,2899.5,229606.0,0.01262815431652483
2447326,Los Angeles,1726.45,136183.0,0.01267742669789915
1311319,Los Angeles,5313.14,449267.0,0.01182624141100949
1311317,Los Angeles,3788.53,271661.0,0.013945800096443731
2447345,Los Angeles,6259.54,507410.0,0.012336256676060779
2447365,Los Angeles,1137.27,83832.0,0.0135660606928142
2447369,Los Angeles,10213.95,848000.0,0.012044752358490568
1311190,Los Angeles,3477.68,273735.0,0.012704550021005716
